title,url,img_ref,star_count,review_count,price,is_free_shipping,shipping_price,limited_stock,additional_buy_options
"Sony X800H 75 Inch TV: 4K Ultra HD Smart LED TV with HDR and Alexa Compatibility - 2020 Model, XBR75X800H",https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg8_2?ie=UTF8&adId=A0810882WTJAK5UIIVBW&url=%2FSony-X800H-Inch-Compatibility-XBR75X800H%2Fdp%2FB083R354VH%2Fref%3Dsr_1_124_sspa%3Fkeywords%3Dhd%2Btv%26qid%3D1585364554%26sr%3D8-124-spons%26psc%3D1&qualifier=1585364554&id=6289277964810415&widgetName=sp_mtf,https://m.media-amazon.com/images/I/71UjszdEcgL._AC_UY654_QL65_ML3_.jpg,4.5,26,"$1,498.00",True,,4,False
"Newest Digital HD TV Antenna, 60-120 Miles Range, 14.56ft Coax Cable Indoor TV Antenna Support 4K 1080p & All Older TV's Powerful HDTV Amplifier Signal Booster",https://amazon.com/Digital-Antenna-14-56ft-Powerful-Amplifier/dp/B084VGTKFH/ref=sr_1_125?keywords=hd+tv&qid=1585364554&sr=8-125,https://m.media-amazon.com/images/I/71D50FrI3SL._AC_UY654_QL65_ML3_.jpg,4.8,16,$15.99,True,,,False
"Apple TV 4K (32GB, Latest Model)",https://amazon.com/Apple-TV-32GB-Latest-Model/dp/B075NCMLYL/ref=sr_1_126?keywords=hd+tv&qid=1585364554&sr=8-126,https://m.media-amazon.com/images/I/51Y-Dulc3bL._AC_UY654_QL65_ML3_.jpg,4.6,4044,$179.00,True,,,True
Samsung UN85JU7100 85-Inch 4K Ultra HD Smart LED TV (2015 Model),https://amazon.com/Samsung-UN85JU7100-85-Inch-Ultra-Smart/dp/B00VB9MM5A/ref=sr_1_127?keywords=hd+tv&qid=1585364554&sr=8-127,https://m.media-amazon.com/images/I/91AIGqvewgL._AC_UY654_QL65_ML3_.jpg,3.9,545,,False,,,True
ClearTV Premium HD TV Antenna,https://amazon.com/ClearTV-Premium-HD-TV-Antenna/dp/B07YF5K71H/ref=sr_1_128?keywords=hd+tv&qid=1585364554&sr=8-128,https://m.media-amazon.com/images/I/61qR7vB3KwL._AC_UY654_QL65_ML3_.jpg,3.1,30,$19.38,True,,,False
Roku Express HD Streaming Media Player 2019,https://amazon.com/Roku-Express-Streaming-Media-Player/dp/B07WVFCVJN/ref=sr_1_129?keywords=hd+tv&qid=1585364554&sr=8-129,https://m.media-amazon.com/images/I/81s9HTg8KPL._AC_UY654_QL65_ML3_.jpg,4.6,9780,$24.00,True,,,False
"HDTV Antenna, 2020 Newest Indoor Amplified Digital TV Antenna 120 Miles Range Signal Booster for 4K Free Local Channels,16.5ft Coax Cable Support All TV's",https://amazon.com/Antenna-Amplified-Digital-120Miles-Channels/dp/B07NRSWB6Q/ref=sr_1_130?keywords=hd+tv&qid=1585364554&sr=8-130,https://m.media-amazon.com/images/I/61YwpODM9gL._AC_UY654_QL65_ML3_.jpg,4.4,1934,$38.99,True,,,False
"[Apple MFi Certified] Lightning to HDMI for iPhone, Lightning to Digital AV Adapter, 4K HDMI Sync Screen Connector with Charging Port for iPhone 11/11 Pro/XS/XR/X/8 7, iPad on HD TV/Monitor/Projector",https://amazon.com/Certified-Lightning-Connector-Charging-Projector/dp/B082STY171/ref=sr_1_131?keywords=hd+tv&qid=1585364554&sr=8-131,https://m.media-amazon.com/images/I/515fdJouqqL._AC_UY654_QL65_ML3_.jpg,3.4,72,$18.99,True,,,False
[Upgraded 2020] 138+Miles HD TV Antenna Amplified- 4K HDR HDTV Antenna Indoor/Outdoor Antenna with Amplifier Booster Free Digital TV Channels for VHF/UHF/1080P/4K/FM Signals Fire TV Stick 16ft,https://amazon.com/Upgraded-Antenna-Amplified-Amplifier-Channels/dp/B082139PWR/ref=sr_1_132?keywords=hd+tv&qid=1585364554&sr=8-132,https://m.media-amazon.com/images/I/71XGTEbLO2L._AC_UY654_QL65_ML3_.jpg,3.7,187,,False,,,True
"Fire TV Stick streaming media player with Alexa built in, includes Alexa Voice Remote, HD, easy set-up, released 2019",https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg8_1?ie=UTF8&adId=A032957537U7AAVZCBAQV&url=%2FFire-TV-Stick-with-Alexa-Voice-Remote%2Fdp%2FB0791TX5P5%2Fref%3Dsr_1_133_sspa%3Fkeywords%3Dhd%2Btv%26qid%3D1585364554%26sr%3D8-133-spons%26psc%3D1&qualifier=1585364554&id=6289277964810415&widgetName=sp_btf,https://m.media-amazon.com/images/I/51ZdmnHKukL._AC_UY654_QL65_ML3_.jpg,4.5,161404,$39.99,True,,,False
"Ring Peephole Cam - Smart video doorbell, HD video, 2-way talk, easy installation",https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg8_2?ie=UTF8&adId=A099366537NAB8G2BG5XQ&url=%2FRing-Peephole-Cam-doorbell-installation%2Fdp%2FB07WHMQNPC%2Fref%3Dsr_1_134_sspa%3Fkeywords%3Dhd%2Btv%26qid%3D1585364554%26sr%3D8-134-spons%26psc%3D1&qualifier=1585364554&id=6289277964810415&widgetName=sp_btf,https://m.media-amazon.com/images/I/41EeOVCHm+L._AC_UY654_QL65_ML3_.jpg,4.2,1171,$199.00,True,,,False
Echo Show 5 – stay connected and in touch with Alexa - Charcoal,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg9_1?ie=UTF8&adId=A07213802W7EJS1ZDRG9I&url=%2FIntroducing-Echo-Show-Compact-Charcoal%2Fdp%2FB07HZLHPKP%2Fref%3Dsr_1_129_sspa%3Fkeywords%3Dhd%2Btv%26qid%3D1585364562%26sr%3D8-129-spons%26psc%3D1&qualifier=1585364562&id=23550746013281&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/5114Id3gfRL._AC_UY654_QL65_ML3_.jpg,4.5,94116,$89.99,True,,,False
Samsung 55” Q90T QLED 4K UHD Smart TV with Alexa Built-in QN55Q90TAFXZA 2020,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg9_2?ie=UTF8&adId=A08206413KOBEGVTFQ1XQ&url=%2FSamsung-Smart-Alexa-Built-QN55Q90TAFXZA%2Fdp%2FB0851PK789%2Fref%3Dsr_1_130_sspa%3Fkeywords%3Dhd%2Btv%26qid%3D1585364562%26sr%3D8-130-spons%26psc%3D1%26smid%3DA2K7RN1DSQCI9O&qualifier=1585364562&id=23550746013281&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/61pzhWiGSbL._AC_UY654_QL65_ML3_.jpg,,,"$1,797.99",True,,2,False
Clear TV Key Clear TV Full 1080p HD Digital Indoor Antenna HD TV Free TV Digital Receiver Satellite TV Indoor Antenna Ditch Cable As Seen on TV,https://amazon.com/Digital-Indoor-Antenna-Receiver-Satellite/dp/B07WQK9XQY/ref=sr_1_131?keywords=hd+tv&qid=1585364562&sr=8-131,https://m.media-amazon.com/images/I/61PdpKzC4rL._AC_UY654_QL65_ML3_.jpg,2.2,37,$10.63,True,,8,True
Tenrry 960 Mile Range Antenna TV Digital 4K HD Digital Indoor HDTV 1080P Skywire Antena,https://amazon.com/Tenrry-Antenna-Digital-Indoor-Skywire/dp/B07V9KYVZM/ref=sr_1_132?keywords=hd+tv&qid=1585364562&sr=8-132,https://m.media-amazon.com/images/I/61K-UDjs2SL._AC_UY654_QL65_ML3_.jpg,2.5,28,$9.88,True,,,False
【2020 Latest】 HD Digital TV Antenna 120 Miles Amplifier Signal Booster Indoor Long Range HDTV Antennas Support 4K 1080P UHF VHF Local Free Channels （Coax Cable）,https://amazon.com/Latest%E3%80%91-Digital-Amplifier-Antennas-Channels/dp/B07Z5Z2YSG/ref=sr_1_133?keywords=hd+tv&qid=1585364562&sr=8-133,https://m.media-amazon.com/images/I/61VjFfYrqIL._AC_UY654_QL65_ML3_.jpg,4.0,209,$14.99,True,,,True
TV Antenna/TV Antenna for Digital TV Indoor/130 Miles Digital Antenna Indoor Amplified HD Antenna/TV Antenna with Support 4K HD1080P,https://amazon.com/Antenna-Digital-Amplified-Support-HD1080P/dp/B084TRXD5M/ref=sr_1_134?keywords=hd+tv&qid=1585364562&sr=8-134,https://m.media-amazon.com/images/I/31Dox2aiVYL._AC_UY400_QL65_ML3_.jpg,,,,False,,,True
Indoor TV Antenna Amplified Channels - Upgraded Long Range Digital HDTV Antenna High Reception Digital TV Antenna for All Older TVs Fire TV Stick 4K/Vhf/Uhf/1080P Free Channels 13ft Coax,https://amazon.com/Indoor-Antenna-Amplified-Channels-Reception/dp/B082R7956S/ref=sr_1_135?keywords=hd+tv&qid=1585364562&sr=8-135,https://m.media-amazon.com/images/I/71BDR0haU4L._AC_UY654_QL65_ML3_.jpg,3.8,100,$24.99,True,,,True
"1byone 720° Omni-Directional Outdoor TV Antenna, UFO Uniquely Design Long Range Enhanced UHF/VHF Performance for 4K 1080P HDTV Antenna with 32ft Coax Cable",https://amazon.com/Omni-Directional-Outdoor-Uniquely-Enhanced-Performance/dp/B081VJLKPN/ref=sr_1_136?keywords=hd+tv&qid=1585364562&sr=8-136,https://m.media-amazon.com/images/I/61mfH-EeyoL._AC_UY654_QL65_ML3_.jpg,3.1,4,$85.99,True,,,False
Clear TV X-74 HD Black Box,https://amazon.com/Clear-TV-X-74-Black-Box/dp/B011SOQJ3S/ref=sr_1_137?keywords=hd+tv&qid=1585364562&sr=8-137,https://m.media-amazon.com/images/I/61OclRuc0SL._AC_UY654_QL65_ML3_.jpg,3.7,31,$17.99,True,,,False
Indoor Outdoor HDTV Antenna 300 Mile Range TV Digital HD Skywire 4K Antena 1080p Mini Small Television Device Antenna (Ship from US) (Black),https://amazon.com/Outdoor-Antenna-Digital-Skywire-Television/dp/B084YWL8PY/ref=sr_1_138?keywords=hd+tv&qid=1585364562&sr=8-138,https://m.media-amazon.com/images/I/61-8Jayq9GL._AC_UY654_QL65_ML3_.jpg,,,$11.99,True,,,False
TOSHIBA 43LF711U20 43-inch 4K Ultra HD Smart LED TV HDR - Fire TV Edition,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg9_1?ie=UTF8&adId=A0677249DQMP719W3QDS&url=%2FTOSHIBA-43LF711U20-43-inch-Ultra-Smart%2Fdp%2FB07SB1BMM9%2Fref%3Dsr_1_139_sspa%3Fkeywords%3Dhd%2Btv%26qid%3D1585364562%26sr%3D8-139-spons%26psc%3D1&qualifier=1585364562&id=23550746013281&widgetName=sp_mtf,https://m.media-amazon.com/images/I/41erwwQzAnL._AC_UY500_QL65_ML3_.jpg,4.4,18734,$249.99,True,,,False
"Sony X800H 75 Inch TV: 4K Ultra HD Smart LED TV with HDR and Alexa Compatibility - 2020 Model, XBR75X800H",https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg9_2?ie=UTF8&adId=A0810882WTJAK5UIIVBW&url=%2FSony-X800H-Inch-Compatibility-XBR75X800H%2Fdp%2FB083R354VH%2Fref%3Dsr_1_140_sspa%3Fkeywords%3Dhd%2Btv%26qid%3D1585364562%26sr%3D8-140-spons%26psc%3D1&qualifier=1585364562&id=23550746013281&widgetName=sp_mtf,https://m.media-amazon.com/images/I/71UjszdEcgL._AC_UY654_QL65_ML3_.jpg,4.5,26,"$1,498.00",True,,4,False
"[Newest 2020] HD Digital TV Antenna for ATSC TV Reception, Portable with High Power Magnet Stand, Works Indoors and Outdoors, Supports All TV Formats: 4K, 1080p, and More, Mata1 (a USA Company)",https://amazon.com/Digital-Reception-Portable-Outdoors-Supports/dp/B07QLQ1Z5M/ref=sr_1_141?keywords=hd+tv&qid=1585364562&sr=8-141,https://m.media-amazon.com/images/I/71ZR85TrXDL._AC_UY654_QL65_ML3_.jpg,3.5,149,$9.99,True,,,False
TV Antenna，Digital Antenna 120 Miles Long Range Antenna TV Digital HD Indoor with Amplifier Signal Booster - Support 4K 1080P/HD VHF UHF,https://amazon.com/Antenna-Digital-Antennas-Amplifier-Console/dp/B07JVJTL9C/ref=sr_1_142?keywords=hd+tv&qid=1585364562&sr=8-142,https://m.media-amazon.com/images/I/512HelMRzsL._AC_UY654_QL65_ML3_.jpg,3.5,153,$13.96,True,,,True
Time Team HD,https://amazon.com/King-Johns-Lost-Palace/dp/B07Q8CG97X/ref=sr_1_143?keywords=hd+tv&qid=1585364562&sr=8-143,https://m.media-amazon.com/images/I/81obMFPpRgL._AC_UY654_QL65_ML3_.jpg,,2012,$0.99,False,,,False
Made for Amazon SanDisk 128 GB micro SD Memory Card for Fire Tablets and Fire TV,https://amazon.com/SanDisk-micro-Memory-Card-Tablets/dp/B013TMNPBQ/ref=sr_1_144?keywords=hd+tv&qid=1585364562&sr=8-144,https://m.media-amazon.com/images/I/61+d846DKeL._AC_UY654_QL65_ML3_.jpg,4.6,17848,$20.99,True,,,True
As Seen on TV HD-12 HD Clear Vision Ultra-Thin High Performance Indoor HDTV Antenna - Free Over The Air Digital TV,https://amazon.com/As-Seen-TV-HD-12-Performance/dp/B00DDUK0H2/ref=sr_1_145?keywords=hd+tv&qid=1585364562&sr=8-145,https://m.media-amazon.com/images/I/61IfuPpg+tL._AC_UY654_QL65_ML3_.jpg,2.9,436,$11.45,True,,,True
"UpBright 19V 4.74A 90W AC/DC Adapter Compatible with Westinghouse UW40T2BW 40"" LD-3285VX LD-3257DF 32"" LD-4695 46"" HDTV LED LCD Monitor HD TV 19VDC 4740mA DC19V 19.0V Power Supply Cord Cable Charger",https://amazon.com/Replacement-Westinghouse-UW40T2BW-LD-3285VX-LD-3257DF/dp/B00DJAMTG6/ref=sr_1_146?keywords=hd+tv&qid=1585364562&sr=8-146,https://m.media-amazon.com/images/I/71LQx-B-BPL._AC_UY654_QL65_ML3_.jpg,4.6,12,$19.99,True,,,False
"HDTV Antenna, 2020 Newest Indoor Amplified Digital TV Antenna 120 Miles Range Signal Booster for 4K Free Local Channels,16.5ft Coax Cable Support All TV's",https://amazon.com/Antenna-Amplified-Digital-120Miles-Channels/dp/B07NRSWB6Q/ref=sr_1_147?keywords=hd+tv&qid=1585364562&sr=8-147,https://m.media-amazon.com/images/I/61YwpODM9gL._AC_UY654_QL65_ML3_.jpg,4.4,1934,$38.99,True,,,False
"Android 9.0 TV Box, H96 Max Advanced Smart Video Media Player 4GB DDR3 64GB eMMC Quad-Core Suppporting 4K Ultra HD/H.265 / Dual WiFi 2.4G + 5G / HDMI / 3D 100M Ethernet Family Video Play Box",https://amazon.com/Android-Advanced-Quad-Core-Suppporting-Ethernet/dp/B07VBM4XLX/ref=sr_1_148?keywords=hd+tv&qid=1585364562&sr=8-148,https://m.media-amazon.com/images/I/71LKT590HSL._AC_UY654_QL65_ML3_.jpg,4.1,14,$49.99,True,,,False
"Fire TV Stick streaming media player with Alexa built in, includes Alexa Voice Remote, HD, easy set-up, released 2019",https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg9_1?ie=UTF8&adId=A032957537U7AAVZCBAQV&url=%2FFire-TV-Stick-with-Alexa-Voice-Remote%2Fdp%2FB0791TX5P5%2Fref%3Dsr_1_149_sspa%3Fkeywords%3Dhd%2Btv%26qid%3D1585364562%26sr%3D8-149-spons%26psc%3D1&qualifier=1585364562&id=23550746013281&widgetName=sp_btf,https://m.media-amazon.com/images/I/51ZdmnHKukL._AC_UY654_QL65_ML3_.jpg,4.5,161404,$39.99,True,,,False
"Fire TV Cube, hands-free with Alexa built in, 4K Ultra HD, streaming media player, released 2019",https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg9_2?ie=UTF8&adId=A07488843I0Y7HDLR5E1U&url=%2Fall-new-fire-tv-cube-with-alexa-voice-remote%2Fdp%2FB07KGVB6D6%2Fref%3Dsr_1_150_sspa%3Fkeywords%3Dhd%2Btv%26qid%3D1585364562%26sr%3D8-150-spons%26psc%3D1&qualifier=1585364562&id=23550746013281&widgetName=sp_btf,https://m.media-amazon.com/images/I/41fziVetM7L._AC_UY654_QL65_ML3_.jpg,4.3,8014,$119.99,True,,,False
Samsung 55” Q90T QLED 4K UHD Smart TV with Alexa Built-in QN55Q90TAFXZA 2020,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg10_1?ie=UTF8&adId=A08206413KOBEGVTFQ1XQ&url=%2FSamsung-Smart-Alexa-Built-QN55Q90TAFXZA%2Fdp%2FB0851PK789%2Fref%3Dsr_1_145_sspa%3Fkeywords%3Dhd%2Btv%26qid%3D1585364572%26sr%3D8-145-spons%26psc%3D1%26smid%3DA2K7RN1DSQCI9O&qualifier=1585364572&id=4546117508574876&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/61pzhWiGSbL._AC_UY654_QL65_ML3_.jpg,,,"$1,797.99",True,,2,False
Echo Show 5 – stay connected and in touch with Alexa - Charcoal,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg10_2?ie=UTF8&adId=A07213802W7EJS1ZDRG9I&url=%2FIntroducing-Echo-Show-Compact-Charcoal%2Fdp%2FB07HZLHPKP%2Fref%3Dsr_1_146_sspa%3Fkeywords%3Dhd%2Btv%26qid%3D1585364572%26sr%3D8-146-spons%26psc%3D1&qualifier=1585364572&id=4546117508574876&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/5114Id3gfRL._AC_UY654_QL65_ML3_.jpg,4.5,94116,$89.99,True,,,False
"Fire TV Stick 4K streaming device with Alexa built in, Ultra HD, Dolby Vision, includes the Alexa Voice Remote",https://amazon.com/Fire-TV-Stick-4K-with-Alexa-Voice-Remote/dp/B079QHML21/ref=sr_1_147?keywords=hd+tv&qid=1585364572&sr=8-147,https://m.media-amazon.com/images/I/51CgKGfMelL._AC_UY654_QL65_ML3_.jpg,4.6,183750,$49.99,True,,,False
"FiveStar Outdoor HD TV Antenna 2019 Newest Model Up To 200 Miles Range with Motorized 360 Degree Rotation, UHF/VHF/FM Radio with Infrared Remote Control Advanced Design With Installation Kit and Jpole",https://amazon.com/FiveStar-Motorized-Rotation-Infrared-Installation/dp/B07N13RKVC/ref=sr_1_148?keywords=hd+tv&qid=1585364572&sr=8-148,https://m.media-amazon.com/images/I/71CUpDSdGPL._AC_UY654_QL65_ML3_.jpg,4.0,517,$79.95,True,,,True
Vansky Outdoor 150 Mile Motorized 360 Degree Rotation OTA Amplified HD TV Antenna for 2 TVs Support - UHF/VHF/1080P Channels Wireless Remote Control - 32.8' Coax Cable (VS-OTX01),https://amazon.com/Vansky-Outdoor-Motorized-Rotation-Amplified/dp/B071V7SV6P/ref=sr_1_149?keywords=hd+tv&qid=1585364572&sr=8-149,https://m.media-amazon.com/images/I/61nh24x0ENL._AC_UY654_QL65_ML3_.jpg,3.9,4012,$32.99,True,,,True
"Vizio D32F-G D-Series 32"" Class 1080p LED LCD Smart Full-Array LED LCD TV (2019 Model) (Renewed)",https://amazon.com/Vizio-D32F-G-Class-Full-Array-Renewed/dp/B082QVSXQM/ref=sr_1_150?keywords=hd+tv&qid=1585364572&sr=8-150,https://m.media-amazon.com/images/I/91-8Fkq3G+L._AC_UY654_QL65_ML3_.jpg,3.4,6,$169.99,True,,,False
"TV Antenna,[2020 Updated] Amplified HD Digital Indoor TV Antenna, TV Aerial 120-150 Miles Range, 4K 1080P HD VHF UHF for Local Channels, 18FT Premium Coaxial Cable",https://amazon.com/Antenna-Updated-Amplified-Digital-Channels/dp/B07Y9NLNJV/ref=sr_1_151?keywords=hd+tv&qid=1585364572&sr=8-151,https://m.media-amazon.com/images/I/61ImczQnbrL._AC_UY654_QL65_ML3_.jpg,4.2,243,,False,,,True
"SKYWORTH E20300 40"" INCH 1080P LED A53 Quad-CORE Android TV Smart 40E20300 with Voice Control Smart Remote, 1mm Thin Bezel, and Android Operating System",https://amazon.com/SKYWORTH-Quad-CORE-Android-40E20300-Operating/dp/B07T3HYFB9/ref=sr_1_152?keywords=hd+tv&qid=1585364572&sr=8-152,https://m.media-amazon.com/images/I/81X15A9dFPL._AC_UY654_QL65_ML3_.jpg,4.3,63,$219.99,True,,,False
LG Electronics 32LJ500B 32-Inch 720p LED TV (2017 Model),https://amazon.com/LG-Electronics-32LJ500B-32-Inch-Model/dp/B01N4TOXFG/ref=sr_1_153?keywords=hd+tv&qid=1585364572&sr=8-153,https://m.media-amazon.com/images/I/71MR8frcirL._AC_UY654_QL65_ML3_.jpg,4.4,129,,False,,,True
LG 24in Class 720p 60Hz LED HDTV - 24LF454B (Renewed),https://amazon.com/LG-24in-Class-720p-60Hz/dp/B074PDYLCZ/ref=sr_1_154?keywords=hd+tv&qid=1585364572&sr=8-154,https://m.media-amazon.com/images/I/81IHNg9G5qL._AC_UY654_QL65_ML3_.jpg,4.3,104,$94.95,True,,,False
TOSHIBA 43LF711U20 43-inch 4K Ultra HD Smart LED TV HDR - Fire TV Edition,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg10_1?ie=UTF8&adId=A0677249DQMP719W3QDS&url=%2FTOSHIBA-43LF711U20-43-inch-Ultra-Smart%2Fdp%2FB07SB1BMM9%2Fref%3Dsr_1_155_sspa%3Fkeywords%3Dhd%2Btv%26qid%3D1585364572%26sr%3D8-155-spons%26psc%3D1&qualifier=1585364572&id=4546117508574876&widgetName=sp_mtf,https://m.media-amazon.com/images/I/41erwwQzAnL._AC_UY500_QL65_ML3_.jpg,4.4,18734,$249.99,True,,,False
"Sony X800H 75 Inch TV: 4K Ultra HD Smart LED TV with HDR and Alexa Compatibility - 2020 Model, XBR75X800H",https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg10_2?ie=UTF8&adId=A0810882WTJAK5UIIVBW&url=%2FSony-X800H-Inch-Compatibility-XBR75X800H%2Fdp%2FB083R354VH%2Fref%3Dsr_1_156_sspa%3Fkeywords%3Dhd%2Btv%26qid%3D1585364572%26sr%3D8-156-spons%26psc%3D1&qualifier=1585364572&id=4546117508574876&widgetName=sp_mtf,https://m.media-amazon.com/images/I/71UjszdEcgL._AC_UY654_QL65_ML3_.jpg,4.5,26,"$1,498.00",True,,4,False
"Jensen JE2815 28"" LED AC TV, High-Performance Wide 16:9 LCD Panel, 1366 x 768 WXGA+ Resolution, White LED Ilumination, 16.7 Million Colors, Integrated HDTV (ATSC) Tuner, HD Ready (1080p,720p,480p)",https://amazon.com/Jensen-JE2815-LED-High-Performance-Wide/dp/B019QGNPGY/ref=sr_1_157?keywords=hd+tv&qid=1585364572&sr=8-157,https://m.media-amazon.com/images/I/81EaXg7UNBL._AC_UY654_QL65_ML3_.jpg,4.2,26,$214.59,True,,,False
Sony KDL-32W600D 32-Inch Class HD TV with Built-in Wi-Fi Bundle with Deco Gear 2.4GHz Wireless Backlit Keyboard and 2X Deco Gear 4K Copper 6 FT HDMI Cable,https://amazon.com/Sony-KDL-32W600D-32-Inch-Wireless-Keyboard/dp/B07WJDMT7M/ref=sr_1_158?keywords=hd+tv&qid=1585364572&sr=8-158,https://m.media-amazon.com/images/I/61eYOzbWKVL._AC_UY654_QL65_ML3_.jpg,4.7,4,$398.00,True,,1,False
VIZIO M-Series Quantum 55” Class (54.5” Diag.) 4K HDR Smart TV - M558-G1,https://amazon.com/VIZIO-Quantum-Class-Diag-Smart/dp/B07RFNWW8Y/ref=sr_1_159?keywords=hd+tv&qid=1585364572&sr=8-159,https://m.media-amazon.com/images/I/71kTy0O4f+L._AC_UY654_QL65_ML3_.jpg,4.1,366,$549.99,True,,,False
"Apple TV 4K (32GB, Latest Model)",https://amazon.com/Apple-TV-32GB-Latest-Model/dp/B075NCMLYL/ref=sr_1_160?keywords=hd+tv&qid=1585364572&sr=8-160,https://m.media-amazon.com/images/I/51Y-Dulc3bL._AC_UY654_QL65_ML3_.jpg,4.6,4044,$179.00,True,,,True
"1byone TV Antenna 2020 [Newest] Foldable HD Antenna, Indoor TV Antenna for 360°Omni-Directional Reception Digital Freeview 4K 1080P VHF UHF Local Channels with Signal Amplifier Support All TV's",https://amazon.com/Antenna-Foldable-Freeview-Channels-Amplifier/dp/B07VRKM2C8/ref=sr_1_161?keywords=hd+tv&qid=1585364572&sr=8-161,https://m.media-amazon.com/images/I/619uZN+4NrL._AC_UY654_QL65_ML3_.jpg,4.3,366,$39.99,True,,,True
LAVA HD8008 Omnidirectional 360 Degree HD TV 4K Omnipro TV Antenna OmniPro HD-8008 + Installation Kit & FiveStar TV Antenna Jpole,https://amazon.com/Omnidirectional-Outdoor-Antenna-OmniPro-Installation/dp/B075KZLTZ9/ref=sr_1_162?keywords=hd+tv&qid=1585364572&sr=8-162,https://m.media-amazon.com/images/I/61fdi2T+LIL._AC_UY654_QL65_ML3_.jpg,4.0,351,$89.95,True,,,True
"Digital TV Antenna, Indoor HDTV Antenna Amplified 150 Miles Range Support 4K 1080P and All Older TV's Digital Antenna with Signal Booster,17ft Coax Cable/USB Power Adapter (Black)",https://amazon.com/Digital-Antenna-Amplified-Support-Booster/dp/B082HPSYC1/ref=sr_1_163?keywords=hd+tv&qid=1585364572&sr=8-163,https://m.media-amazon.com/images/I/61kuKRupR-L._AC_UY654_QL65_ML3_.jpg,4.4,96,$39.99,True,,,True
The Plot Against America - Season 1,https://amazon.com/Part-2/dp/B084D5T8YM/ref=sr_1_164?keywords=hd+tv&qid=1585364572&sr=8-164,https://m.media-amazon.com/images/I/81w1RI2OoFL._AC_UY654_QL65_ML3_.jpg,4.4,11,,False,,,False
"Fire TV Stick streaming media player with Alexa built in, includes Alexa Voice Remote, HD, easy set-up, released 2019",https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg10_1?ie=UTF8&adId=A032957537U7AAVZCBAQV&url=%2FFire-TV-Stick-with-Alexa-Voice-Remote%2Fdp%2FB0791TX5P5%2Fref%3Dsr_1_165_sspa%3Fkeywords%3Dhd%2Btv%26qid%3D1585364572%26sr%3D8-165-spons%26psc%3D1&qualifier=1585364572&id=4546117508574876&widgetName=sp_btf,https://m.media-amazon.com/images/I/51ZdmnHKukL._AC_UY654_QL65_ML3_.jpg,4.5,161404,$39.99,True,,,False
"Fire TV Cube, hands-free with Alexa built in, 4K Ultra HD, streaming media player, released 2019",https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg10_2?ie=UTF8&adId=A07488843I0Y7HDLR5E1U&url=%2Fall-new-fire-tv-cube-with-alexa-voice-remote%2Fdp%2FB07KGVB6D6%2Fref%3Dsr_1_166_sspa%3Fkeywords%3Dhd%2Btv%26qid%3D1585364572%26sr%3D8-166-spons%26psc%3D1&qualifier=1585364572&id=4546117508574876&widgetName=sp_btf,https://m.media-amazon.com/images/I/41fziVetM7L._AC_UY654_QL65_ML3_.jpg,4.3,8014,$119.99,True,,,False
"[2019 Latest] - TV Antenna Indoor, Digital Amplified HDTV Antennas 4K 1080P HD VHF UHF for Local Channels 50-75 Miles Range with Built-in Signal Amplifier Support All television-13ft Coax Cable",https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg11_1?ie=UTF8&adId=A0092770YJ9J1QGII5OZ&url=%2F2019-Latest-Amplified-Built-television-13ft%2Fdp%2FB07XPTXVYL%2Fref%3Dsr_1_161_sspa%3Fdchild%3D1%26keywords%3Dhd%2Btv%26qid%3D1585364580%26sr%3D8-161-spons%26psc%3D1&qualifier=1585364579&id=6259899792602620&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/51hLy3vd9WL._AC_UY654_QL65_ML3_.jpg,3.9,28,$12.99,True,,10,False
